date,close,high,low,open,volume
2025-09-11,1376.9337,1379.1235,1368.6719,1369.6673,9766072
2025-09-12,1388.5798,1389.8739,1374.1466,1376.9337,7403368
2025-09-15,1392.86,1394.3531,1382.2092,1386.5889,5396697
2025-09-16,1398.8324,1401.5199,1391.765,1398.2351,8686961
2025-09-17,1407.2933,1409.6822,1400.4251,1400.5246,7519417
2025-09-18,1408.4877,1415.4555,1404.2074,1413.8628,9332642
2025-09-19,1400.9227,1410.4785,1397.1402,1408.3882,13461373
2025-09-22,1384.2,1404.2074,1381.6119,1397.4388,7757970
2025-09-23,1383.4038,1388.5798,1370.4636,1384.5982,14014702
2025-09-24,1376.635,1389.5752,1374.047,1378.9245,5922759
2025-09-25,1366.0839,1378.1282,1362.6995,1374.9429,11411143
2025-09-26,1371.2599,1376.3364,1359.7133,1365.6857,9879109
2025-09-29,1366.4819,1382.6073,1361.704,1375.2414,14231999
2025-09-30,1357.7224,1370.7621,1356.528,1370.7621,14604684
2025-10-01,1362.4008,1372.2552,1356.4284,1360.7086,12045916
2025-10-03,1357.1252,1365.2875,1350.6552,1356.9261,12842347
2025-10-06,1368.6719,1371.0609,1352.7455,1353.7409,12396580
2025-10-07,1378.4268,1389.4756,1369.5677,1369.6672,11244040
2025-10-08,1361.1068,1382.6074,1358.2201,1378.4268,8525081
2025-10-09,1371.459,1373.6488,1362.799,1367.6764,8826633
2025-10-10,1375.3409,1381.612,1368.7713,1371.459,6373084
2025-10-13,1368.6719,1371.3594,1361.5051,1370.5632,7600682
2025-10-14,1369.5677,1381.612,1363.7944,1373.6489,9768174
2025-10-15,1367.9751,1377.6304,1366.3824,1376.635,10882743
2025-10-16,1391.8646,1394.0545,1368.6718,1368.7713,12315932
2025-10-17,1410.2795,1416.7496,1392.6609,1394.5522,19335561
2025-10-20,1460.0493,1467.0171,1426.7035,1433.3726,24721978
2025-10-21,1458.4567,1467.2162,1453.2806,1461.2438,2066169
2025-10-23,1441.734,1476.0752,1437.9514,1468.2116,18707090
2025-10-24,1444.9193,1453.0816,1434.3681,1443.3267,9700837
